budget,original_title,popularity,first_company_name,revenue,vote_average,vote_count,genre
94000000,金陵十三釵,12.516546,Beijing New Picture Film Co. Ltd.,95311434,7.1,187,Drama
85000000,Surf's Up,23.230851,Columbia Pictures,149044513,5.9,601,Animation
90000000,The Stepford Wives,19.224754,Paramount Pictures,102000000,5.4,334,Action
92000000,Black Hawk Down,44.455166,Jerry Bruckheimer Films,172989651,7.2,1811,Action
0,The Campaign,16.460356,Everyman Pictures,104907746,5.6,578,Comedy
90000000,The Fifth Element,109.528572,Columbia Pictures,263920180,7.3,3885,Adventure
100000000,Sex and the City 2,18.325897,New Line Cinema,288347692,5.4,426,Comedy
95000000,The Road to El Dorado,37.054554,DreamWorks SKG,76432727,7.0,858,Adventure
95000000,Ice Age: Continental Drift,65.229868,Blue Sky Studios,877244782,6.2,2672,Animation
95000000,Cinderella,101.187052,Walt Disney Pictures,543514353,6.7,2374,Romance
65000000,The Lovely Bones,29.257137,WingNut Films,93525586,6.6,1065,Fantasy
94000000,Finding Nemo,85.688789,Pixar Animation Studios,940335536,7.6,6122,Animation
94000000,The Lord of the Rings: The Return of the King,123.630332,WingNut Films,1118888979,8.1,8064,Adventure
79000000,The Lord of the Rings: The Two Towers,106.914973,WingNut Films,926287400,8.0,7487,Adventure
95000000,Seventh Son,63.628459,Legendary Pictures,114178613,5.2,957,Adventure
115000000,Lara Croft: Tomb Raider,41.498631,Paramount Pictures,274703340,5.7,2192,Adventure
100000000,Transcendence,58.991388,Alcon Entertainment,103039258,5.9,2295,Thriller
93000000,Jurassic Park III,1.859364,Universal Studios,368780809,5.7,2077,Adventure
93000000,Rise of the Planet of the Apes,138.433168,Ingenious Film Partners,482860185,7.0,4347,Thriller
90000000,The Spiderwick Chronicles,21.436682,Paramount Pictures,162839667,6.3,572,Adventure
92000000,A Good Day to Die Hard,65.402595,Ingenious Media,304654182,5.2,3493,Action
145000000,The Alamo,10.660441,Imagine Entertainment,25819961,5.8,106,Western
92000000,The Incredibles,77.817571,Walt Disney Pictures,631442092,7.4,5152,Action
98000000,Cutthroat Island,7.029308,Le Studio Canal+,10017322,5.7,136,Action
95000000,Percy Jackson & the Olympians: The Lightning Thief,61.121717,Ingenious Film Partners,226497209,6.0,2010,Adventure
90000000,Men in Black,104.121555,Amblin Entertainment,589390539,6.9,4412,Action
90000000,Toy Story 2,73.575118,Pixar Animation Studios,497366869,7.3,3806,Animation
100000000,Unstoppable,37.698465,Twentieth Century Fox Film Corporation,167805466,6.3,1165,Action
90000000,Rush Hour 2,35.814765,New Line Cinema,347325802,6.4,1054,Action
100000000,What Lies Beneath,15.835672,DreamWorks SKG,155464351,6.3,488,Drama
100000000,Cloudy with a Chance of Meatballs,46.781182,Columbia Pictures,242988466,6.5,1747,Animation
90000000,Ice Age: Dawn of the Dinosaurs,69.457898,Blue Sky Studios,886686817,6.5,2271,Animation
90000000,The Secret Life of Walter Mitty,43.348022,New Line Cinema,188133322,7.0,3144,Adventure
92000000,Charlie's Angels,40.20395,Columbia Pictures,264105545,5.6,1232,Action
90000000,The Departed,63.429157,Vertigo Entertainment,289847354,7.9,4339,Drama
90000000,Mulan,67.427755,Walt Disney Pictures,304320254,7.6,2008,Animation
92000000,Tropic Thunder,43.192048,DreamWorks SKG,188072649,6.5,1667,Action
90000000,The Girl with the Dragon Tattoo,47.651083,Columbia Pictures,232617430,7.2,2434,Thriller
90000000,Die Hard: With a Vengeance,51.881077,Twentieth Century Fox Film Corporation,366101666,6.9,2066,Action
90000000,Sherlock Holmes,57.834787,Village Roadshow Pictures,524028679,7.0,5766,Action
100000000,Ben-Hur,29.608322,Paramount Pictures,94061311,5.3,621,Drama
120000000,Atlantis: The Lost Empire,51.548589,Walt Disney Pictures,186053725,6.7,1224,Animation
0,Alvin and the Chipmunks: The Road Chip,27.867368,Regency Enterprises,233755553,5.8,428,Adventure
75000000,Valkyrie,38.832842,United Artists,200276000,6.7,1173,Drama
90000000,You Don't Mess with the Zohan,40.597344,Columbia Pictures,201596308,5.5,1048,Comedy
88000000,Pixels,140.849495,Columbia Pictures,243637091,5.6,2513,Action
100000000,A.I. Artificial Intelligence,34.035114,DreamWorks SKG,235926552,6.8,1974,Drama
90000000,The Haunted Mansion,16.302378,Walt Disney Pictures,182290266,5.2,466,Thriller
90000000,Contact,55.249434,Warner Bros.,171120329,7.2,1308,Drama
95000000,Hollow Man,28.200874,Columbia Pictures Corporation,190213455,5.6,634,Action
80000000,The Interpreter,18.69984,Universal Pictures,162944923,6.2,392,Crime
90000000,Percy Jackson: Sea of Monsters,40.262261,1492 Pictures,174578751,5.9,1648,Adventure
95000000,Lara Croft Tomb Raider: The Cradle of Life,56.811056,Paramount Pictures,156505388,5.5,1418,Action
90000000,Now You See Me 2,51.535701,Summit Entertainment,334901337,6.7,3235,Action
68000000,The Saint,20.913852,Paramount Pictures,118063304,5.9,302,Thriller
92000000,Spy Game,27.166757,Universal Pictures,143049560,6.8,579,Action
90000000,Mission to Mars,16.058284,Spyglass Entertainment,60874615,5.7,369,Science Fiction
90000000,Rio,46.200042,Blue Sky Studios,484635760,6.5,2166,Animation
100000000,Bicentennial Man,24.939295,Laurence Mark Productions,93700000,6.9,963,Comedy
90000000,Volcano,19.836124,Twentieth Century Fox Film Corporation,0,5.2,376,Science Fiction
90000000,The Devil's Own,15.350451,Columbia Pictures,140807547,5.9,290,Crime
100000000,K-19: The Widowmaker,15.625949,Paramount Pictures,35168966,6.1,264,Drama
20000000,Conan the Barbarian,31.802807,Universal Pictures,79114085,6.6,650,Adventure
88000000,Cinderella Man,24.100863,Miramax Films,108539911,7.3,616,Romance
90000000,The Nutcracker: The Untold Story,3.593349,Vnesheconombank,16178959,5.4,50,Fantasy
87000000,Seabiscuit,14.824166,Universal Pictures,148336445,6.7,216,Drama
92000000,Twister,32.079995,Universal Pictures,494471524,6.1,950,Action
90000000,Cast Away,57.739713,DreamWorks SKG,429632142,7.5,3218,Adventure
100000000,Happy Feet,37.272385,Kennedy Miller Productions,384335608,5.9,1410,Animation
75000000,The Bourne Supremacy,53.213931,Universal Pictures,288500217,7.2,2825,Action
85000000,Air Force One,36.38795,Columbia Pictures Corporation,315156409,6.2,840,Action
85000000,Ocean's Eleven,60.929352,Village Roadshow Pictures,450717150,7.2,3783,Thriller
75000000,The Three Musketeers,36.605246,Impact Pictures,132274484,5.6,924,Adventure
85000000,Hotel Transylvania,56.257411,Columbia Pictures,358375603,6.8,2566,Animation
85000000,Enchanted,29.21998,Walt Disney Pictures,340487652,6.6,1449,Comedy
85000000,Safe House,34.773106,Universal Pictures,208076205,6.3,1345,Action
85000000,102 Dalmatians,9.895061,Walt Disney Pictures,183611771,5.1,313,Comedy
75000000,Tower Heist,36.743324,Universal Pictures,152930623,5.8,932,Action
85000000,The Holiday,44.967453,Columbia Pictures,194168700,6.7,1225,Comedy
90000000,Enemy of the State,41.207568,Jerry Bruckheimer Films,250649836,6.7,1240,Action
85000000,It's Complicated,16.479851,Universal Pictures,219103655,6.2,360,Comedy
85000000,Ocean's Thirteen,42.069993,Village Roadshow Pictures,311312624,6.5,1999,Crime
85000000,Open Season,26.61951,Sony Pictures Animation,197309027,6.1,656,Adventure
85000000,Divergent,80.316463,Summit Entertainment,288747895,6.9,4663,Adventure
68000000,Enemy at the Gates,41.273567,Paramount Pictures,96976270,7.2,999,War
85000000,The Rundown,24.107835,Columbia Pictures,80916492,6.4,514,Adventure
85000000,Last Action Hero,32.044191,Columbia Pictures Corporation,137298489,6.1,712,Adventure
85000000,Memoirs of a Geisha,16.595874,DreamWorks SKG,162242962,7.3,652,Drama
85000000,The Fast and the Furious: Tokyo Drift,8.282876,Universal Pictures,158468292,6.1,1705,Action
0,Arthur Christmas,19.83683,Columbia Pictures,0,6.7,333,Drama
90000000,Meet Joe Black,36.069611,Universal Pictures,142940100,6.9,1147,Fantasy
85000000,Collateral Damage,18.827753,David Foster Productions,78382433,5.5,427,Action
0,All That Jazz,5.159407,Twentieth Century Fox Film Corporation,37823676,7.3,85,Drama
85000000,Mirror Mirror,48.126297,Relativity Media,183018522,5.5,1114,Adventure
60000000,Scott Pilgrim vs. the World,38.885195,Universal Pictures,47664559,7.2,2126,Action
60000000,The Core,29.211255,Paramount Pictures,74208267,5.4,516,Action
84000000,Nutty Professor II: The Klumps,17.783361,Imagine Entertainment,123307945,4.7,332,Fantasy
84000000,Scooby-Doo,31.435539,Atlas Entertainment,275650703,5.4,820,Mystery
50000000,Dredd,57.673932,DNA Films,41037742,6.6,1940,Action
82500000,Click,41.176631,Original Film,237681299,6.0,2104,Comedy
8000000,Creepshow,13.661289,Warner Bros.,21028755,6.7,226,Horror
85000000,Cats & Dogs 2 : The Revenge of Kitty Galore,11.77398,Village Roadshow Pictures,112483764,4.9,119,Comedy
85000000,Jumper,21.218,Dune Entertainment,222231186,5.9,1799,Adventure
85000000,Hellboy II: The Golden Army,58.57976,Universal Pictures,160388063,6.5,1527,Adventure
65000000,Zodiac,51.970905,Paramount Pictures,84785914,7.3,2023,Crime
82000000,The 6th Day,18.447479,Phoenix Pictures,96085477,5.7,595,Science Fiction
80000000,Bruce Almighty,109.684788,Universal Pictures,484572835,6.4,3012,Fantasy
80000000,The Expendables,77.580661,Millennium Films,274470394,6.0,2926,Thriller
80000000,Mission: Impossible,75.290998,Paramount Pictures,457696359,6.7,2631,Adventure
75000000,The Hunger Games,68.550698,Lionsgate,691210692,6.9,9455,Science Fiction
80000000,The Hangover Part II,58.040149,Legendary Pictures,254455986,6.2,3739,Comedy
80000000,Batman Returns,59.113174,PolyGram Filmed Entertainment,280000000,6.6,1673,Action
80000000,Over the Hedge,36.32705,Pacific Data Images (PDI),343397247,6.3,1074,Comedy
80000000,Lilo & Stitch,55.659988,Walt Disney Pictures,145771527,7.1,1314,Animation
85000000,Charlotte's Web,14.132583,Paramount Pictures,144000000,5.8,288,Comedy
75000000,Deep Impact,34.070054,Paramount Pictures,140464664,5.9,855,Action
84000000,RED 2,44.34333,DC Comics,0,6.4,1526,Action
82000000,The Longest Yard,26.065735,Paramount Pictures,190320568,6.2,785,Comedy
75000000,Alvin and the Chipmunks: Chipwrecked,23.473004,Fox 2000 Pictures,342695435,5.4,484,Comedy
80000000,Grown Ups 2,45.589568,Columbia Pictures,246984278,5.8,1155,Comedy
80000000,Get Smart,23.496054,Village Roadshow Pictures,230685453,6.0,1051,Action
80000000,Something's Gotta Give,16.939441,Columbia Pictures Corporation,266728738,6.3,410,Drama
80000000,Shutter Island,81.914696,Paramount Pictures,294804195,7.8,6336,Drama
80000000,Four Christmases,19.500893,New Line Cinema,163733697,5.3,331,Comedy
75000000,Robots,29.558157,Blue Sky Studios,260696994,6.0,1333,Animation
80000000,Face/Off,46.075037,Paramount Pictures,245676146,6.8,1583,Action
80000000,Bedtime Stories,23.531721,Walt Disney Pictures,212874442,5.9,901,Fantasy
80000000,Road to Perdition,49.078546,DreamWorks SKG,181001478,7.3,1077,Thriller
80000000,Just Go with It,37.02665,Columbia Pictures,214918407,6.3,1543,Romance
75000000,Con Air,45.154631,Jerry Bruckheimer Films,224012234,6.5,1270,Action
80000000,Eagle Eye,46.887983,DreamWorks SKG,178066569,6.3,1018,Mystery
79000000,Cold Mountain,24.598479,Miramax Films,173013509,6.7,533,Drama
80000000,The Book of Eli,32.363538,Alcon Entertainment,157107755,6.6,2164,Action
80000000,Flubber,11.50396,Walt Disney Pictures,177977226,5.3,695,Comedy
80000000,The Haunting,19.375768,DreamWorks,91188905,5.2,369,Horror
80000000,Space Jam,36.125715,Warner Bros. Family Entertainment,250200000,6.5,1288,Animation
0,The Pink Panther,25.450534,Columbia Pictures,0,5.6,550,Action
80000000,The Day the Earth Stood Still,41.890722,Twentieth Century Fox Film Corporation,233093859,5.2,1043,Drama
75000000,Conspiracy Theory,22.179658,Silver Pictures,136982834,6.5,431,Action
68000000,Fury,139.575085,Columbia Pictures,211817906,7.4,3946,War
70000000,Six Days Seven Nights,18.264635,Caravan Pictures,164000000,5.6,332,Action
80000000,Yogi Bear,11.187696,De Line Pictures,201584141,5.2,220,Comedy
80000000,Spirit: Stallion of the Cimarron,41.670544,DreamWorks SKG,122563539,7.4,831,Western
80000000,Zookeeper,27.46264,Columbia Pictures,169852759,5.3,498,Comedy
80000000,Lost in Space,17.455024,New Line Cinema,136159423,5.0,388,Adventure
80000000,The Manchurian Candidate,21.394281,Paramount Pictures,96105964,6.2,393,Drama
0,Déjà Vu,0.605645,"Rainbow Film Company, The",0,8.0,1,Romance
80000000,Hotel Transylvania 2,61.692197,Columbia Pictures,473226958,6.7,1497,Animation
80000000,Fantasia 2000,14.530946,Walt Disney Pictures,90874570,7.0,292,Animation
80000000,The Time Machine,25.978555,DreamWorks SKG,123729176,5.8,631,Science Fiction
90000000,Mighty Joe Young,6.643778,Walt Disney Pictures,0,5.9,208,Action
102000000,Swordfish,36.788745,Village Roadshow Pictures,147080413,6.1,932,Action
75000000,The Legend of Zorro,31.054334,Amblin Entertainment,142400065,5.9,893,Action
85000000,What Dreams May Come,21.891078,PolyGram Filmed Entertainment,71485043,6.8,577,Drama
85000000,Little Nicky,18.335992,New Line Cinema,0,5.2,438,Comedy
88000000,The Brothers Grimm,40.138009,The Weinstein Company,105316267,5.6,818,Adventure
70000000,Mars Attacks!,44.090535,Tim Burton Productions,101371017,6.1,1509,Comedy
0,Évolution,3.300061,Ex Nihilo,0,6.4,47,Mystery
0,The Edge,20.632673,Art Linson Productions,43312294,6.7,349,Action
80000000,Surrogates,36.664991,Touchstone Pictures,122444772,5.9,1195,Action
80000000,Thirteen Days,18.26121,New Line Cinema,34566746,6.9,189,Drama
80000000,Daylight,16.681269,Universal Pictures,159212469,5.8,378,Action
80000000,Walking With Dinosaurs,10.088006,BBC Worldwide,126546518,5.2,133,Animation
44000000,Battlefield Earth,7.89147,Franchise Pictures,21400000,3.0,255,Action
80000000,Looney Tunes: Back in Action,16.715631,Lonely Film Productions GmbH & Co. KG.,68514844,5.6,297,Animation
80000000,Nine,9.357734,The Weinstein Company,53825515,5.1,165,Drama
80000000,Timeline,11.22268,Paramount Pictures,19480739,5.4,318,Action
80000000,The Postman,14.564667,Tig Productions,17626234,6.1,299,Drama
90000000,Babe: Pig in the City,11.356079,Kennedy Miller Productions,69131860,5.2,305,Adventure
90000000,The Last Witch Hunter,52.612025,Summit Entertainment,146936910,5.7,1316,Fantasy
80000000,Red Planet,13.800656,Village Roadshow Pictures,33463969,5.4,267,Thriller
86000000,Arthur et les Minimoys,27.097932,Canal Plus,107944236,6.0,639,Adventure
0,Oceans,10.706613,Pathé Films,19406406,7.3,111,Documentary
80000000,A Sound of Thunder,7.342892,Epsilon Motion Pictures,5989640,4.8,111,Thriller
130000000,Pompeii,50.561849,Impact Pictures,117831631,5.2,1267,Action
8000000,Don Gato: El inicio de la pandilla,0.719996,Anima Estudios,0,5.3,9,Comedy
60000000,A Beautiful Mind,59.248437,Imagine Entertainment,313542341,7.7,3009,Drama
45000000,The Lion King,90.457886,Walt Disney Pictures,788241776,8.0,5376,Family
79000000,Journey 2: The Mysterious Island,40.723459,New Line Cinema,355692760,5.8,1030,Adventure
78000000,Cloudy with a Chance of Meatballs 2,41.247402,Columbia Pictures,248384621,6.4,915,Animation
78000000,Red Dragon,10.083905,Universal Pictures,209196298,6.7,1115,Crime
100000000,Hidalgo,16.759252,Casey Silver Productions,108103450,6.5,318,Western
79000000,Jack and Jill,22.132418,Columbia Pictures,149673788,4.1,604,Comedy
76000000,2 Fast 2 Furious,10.520961,Mikona Productions GmbH & Co. KG,236350661,6.2,2028,Action
64000000,The Little Prince,35.384423,Onyx Films,97571250,7.6,756,Adventure
80000000,The Invasion,15.673154,Village Roadshow Pictures,15071514,5.7,359,Science Fiction
76000000,The Adventures of Rocky & Bullwinkle,8.981427,Universal Pictures,35134820,3.9,87,Action
75000000,The Secret Life of Pets,31.482872,Universal Pictures,875958308,5.9,3462,Animation
78000000,The League of Extraordinary Gentlemen,47.436675,Twentieth Century Fox Film Corporation,179265204,5.7,1155,Fantasy
76000000,Despicable Me 2,136.886704,Universal Pictures,970761885,7.0,4637,Animation
75000000,Independence Day,60.442593,Twentieth Century Fox Film Corporation,816969268,6.7,3260,Action
73000000,The Lost World: Jurassic Park,2.502487,Universal Pictures,229074524,6.2,2487,Adventure
75000000,Madagascar,48.110909,DreamWorks SKG,532680671,6.6,3237,Family
76000000,Children of Men,35.387874,Universal Pictures,69959751,7.4,2071,Drama
75000000,X-Men,4.66891,Twentieth Century Fox Film Corporation,296339527,6.8,4097,Adventure
75000000,Wanted,73.82289,Universal Pictures,258270008,6.4,2528,Action
75000000,The Rock,51.469576,Hollywood Pictures,335062621,6.9,1456,Action
80000000,Ice Age: The Meltdown,85.115058,Blue Sky Studios,660940780,6.5,2951,Animation
75000000,50 First Dates,61.437586,Columbia Pictures Corporation,196482882,6.6,2105,Comedy
50000000,Hairspray,31.160542,New Line Cinema,90450008,6.5,709,Family
80000000,Exorcist: The Beginning,15.761384,Morgan Creek Productions,78000586,4.7,183,Horror
75000000,Inspector Gadget,17.561955,Walt Disney Pictures,0,4.3,318,Action
75000000,Now You See Me,71.124686,Summit Entertainment,117698894,7.3,5487,Thriller
80000000,Grown Ups,38.864027,Columbia Pictures,271430189,6.0,1705,Comedy
60000000,The Terminal,57.753914,DreamWorks SKG,219417255,7.0,1910,Comedy
35000000,Hotel for Dogs,13.25753,DreamWorks SKG,73034460,5.7,202,Comedy
75000000,Vertical Limit,13.318744,Columbia Pictures Corporation,215663859,5.9,283,Action
75000000,Charlie Wilson's War,18.70031,Universal Pictures,119000410,6.5,338,Comedy
75000000,Shark Tale,47.094369,DreamWorks SKG,367275019,5.8,1557,Animation
70000000,Dreamgirls,14.486311,Paramount Pictures,154937680,6.6,284,Drama
53000000,Be Cool,18.61472,Double Feature Films,95226116,5.4,292,Comedy
70000000,Munich,29.035222,DreamWorks SKG,130358911,6.9,696,Drama
